deployment_id,site_id,latitude,longitude,start,end,detections,presence,duration_sec
160,4,43.976,-68.1577,2008-07-17T00:00:00Z,2008-07-18T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-18T00:00:00Z,2008-07-19T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-19T00:00:00Z,2008-07-20T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-20T00:00:00Z,2008-07-21T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-21T00:00:00Z,2008-07-22T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-22T00:00:00Z,2008-07-23T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-23T00:00:00Z,2008-07-24T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-24T00:00:00Z,2008-07-25T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-25T00:00:00Z,2008-07-26T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-26T00:00:00Z,2008-07-27T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-27T00:00:00Z,2008-07-28T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-28T00:00:00Z,2008-07-29T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-29T00:00:00Z,2008-07-30T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-30T00:00:00Z,2008-07-31T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-07-31T00:00:00Z,2008-08-01T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-01T00:00:00Z,2008-08-02T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-02T00:00:00Z,2008-08-03T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-03T00:00:00Z,2008-08-04T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-04T00:00:00Z,2008-08-05T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-05T00:00:00Z,2008-08-06T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-06T00:00:00Z,2008-08-07T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-07T00:00:00Z,2008-08-08T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-08T00:00:00Z,2008-08-09T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-09T00:00:00Z,2008-08-10T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-10T00:00:00Z,2008-08-11T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-11T00:00:00Z,2008-08-12T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-12T00:00:00Z,2008-08-13T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-13T00:00:00Z,2008-08-14T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-14T00:00:00Z,2008-08-15T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-15T00:00:00Z,2008-08-16T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-16T00:00:00Z,2008-08-17T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-17T00:00:00Z,2008-08-18T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-18T00:00:00Z,2008-08-19T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-19T00:00:00Z,2008-08-20T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-20T00:00:00Z,2008-08-21T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-21T00:00:00Z,2008-08-22T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-22T00:00:00Z,2008-08-23T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-23T00:00:00Z,2008-08-24T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-24T00:00:00Z,2008-08-25T00:00:00Z,0,no,86400
160,4,43.976,-68.1577,2008-08-25T00:00:00Z,2008-08-26T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-05T00:00:00Z,2008-07-06T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-06T00:00:00Z,2008-07-07T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-07T00:00:00Z,2008-07-08T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-08T00:00:00Z,2008-07-09T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-09T00:00:00Z,2008-07-10T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-10T00:00:00Z,2008-07-11T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-11T00:00:00Z,2008-07-12T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-12T00:00:00Z,2008-07-13T00:00:00Z,0,maybe,86400
196,5,44.0069,-67.9914,2008-07-13T00:00:00Z,2008-07-14T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-14T00:00:00Z,2008-07-15T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-15T00:00:00Z,2008-07-16T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-16T00:00:00Z,2008-07-17T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-17T00:00:00Z,2008-07-18T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-18T00:00:00Z,2008-07-19T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-19T00:00:00Z,2008-07-20T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-20T00:00:00Z,2008-07-21T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-21T00:00:00Z,2008-07-22T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-22T00:00:00Z,2008-07-23T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-23T00:00:00Z,2008-07-24T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-24T00:00:00Z,2008-07-25T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-25T00:00:00Z,2008-07-26T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-26T00:00:00Z,2008-07-27T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-27T00:00:00Z,2008-07-28T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-28T00:00:00Z,2008-07-29T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-29T00:00:00Z,2008-07-30T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-30T00:00:00Z,2008-07-31T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-07-31T00:00:00Z,2008-08-01T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-01T00:00:00Z,2008-08-02T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-02T00:00:00Z,2008-08-03T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-03T00:00:00Z,2008-08-04T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-04T00:00:00Z,2008-08-05T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-05T00:00:00Z,2008-08-06T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-06T00:00:00Z,2008-08-07T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-07T00:00:00Z,2008-08-08T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-08T00:00:00Z,2008-08-09T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-09T00:00:00Z,2008-08-10T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-10T00:00:00Z,2008-08-11T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-11T00:00:00Z,2008-08-12T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-12T00:00:00Z,2008-08-13T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-13T00:00:00Z,2008-08-14T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-14T00:00:00Z,2008-08-15T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-15T00:00:00Z,2008-08-16T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-16T00:00:00Z,2008-08-17T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-17T00:00:00Z,2008-08-18T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-18T00:00:00Z,2008-08-19T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-19T00:00:00Z,2008-08-20T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-20T00:00:00Z,2008-08-21T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-21T00:00:00Z,2008-08-22T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-22T00:00:00Z,2008-08-23T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-23T00:00:00Z,2008-08-24T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-24T00:00:00Z,2008-08-25T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-25T00:00:00Z,2008-08-26T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-26T00:00:00Z,2008-08-27T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-27T00:00:00Z,2008-08-28T00:00:00Z,0,maybe,86400
196,5,44.0069,-67.9914,2008-08-28T00:00:00Z,2008-08-29T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-29T00:00:00Z,2008-08-30T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-30T00:00:00Z,2008-08-31T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-08-31T00:00:00Z,2008-09-01T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-01T00:00:00Z,2008-09-02T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-02T00:00:00Z,2008-09-03T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-03T00:00:00Z,2008-09-04T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-04T00:00:00Z,2008-09-05T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-05T00:00:00Z,2008-09-06T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-06T00:00:00Z,2008-09-07T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-07T00:00:00Z,2008-09-08T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-08T00:00:00Z,2008-09-09T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-09T00:00:00Z,2008-09-10T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-10T00:00:00Z,2008-09-11T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-11T00:00:00Z,2008-09-12T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-12T00:00:00Z,2008-09-13T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-13T00:00:00Z,2008-09-14T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-14T00:00:00Z,2008-09-15T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-15T00:00:00Z,2008-09-16T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-16T00:00:00Z,2008-09-17T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-17T00:00:00Z,2008-09-18T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-18T00:00:00Z,2008-09-19T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-19T00:00:00Z,2008-09-20T00:00:00Z,0,maybe,86400
196,5,44.0069,-67.9914,2008-09-20T00:00:00Z,2008-09-21T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-21T00:00:00Z,2008-09-22T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-22T00:00:00Z,2008-09-23T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-23T00:00:00Z,2008-09-24T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-24T00:00:00Z,2008-09-25T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-25T00:00:00Z,2008-09-26T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-26T00:00:00Z,2008-09-27T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-27T00:00:00Z,2008-09-28T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-28T00:00:00Z,2008-09-29T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-29T00:00:00Z,2008-09-30T00:00:00Z,0,no,86400
196,5,44.0069,-67.9914,2008-09-30T00:00:00Z,2008-10-01T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-05T00:00:00Z,2008-07-06T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-06T00:00:00Z,2008-07-07T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-07T00:00:00Z,2008-07-08T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-08T00:00:00Z,2008-07-09T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-09T00:00:00Z,2008-07-10T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-10T00:00:00Z,2008-07-11T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-11T00:00:00Z,2008-07-12T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-12T00:00:00Z,2008-07-13T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-13T00:00:00Z,2008-07-14T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-14T00:00:00Z,2008-07-15T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-15T00:00:00Z,2008-07-16T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-16T00:00:00Z,2008-07-17T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-17T00:00:00Z,2008-07-18T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-18T00:00:00Z,2008-07-19T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-19T00:00:00Z,2008-07-20T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-20T00:00:00Z,2008-07-21T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-21T00:00:00Z,2008-07-22T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-22T00:00:00Z,2008-07-23T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-23T00:00:00Z,2008-07-24T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-24T00:00:00Z,2008-07-25T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-25T00:00:00Z,2008-07-26T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-26T00:00:00Z,2008-07-27T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-27T00:00:00Z,2008-07-28T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-28T00:00:00Z,2008-07-29T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-29T00:00:00Z,2008-07-30T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-30T00:00:00Z,2008-07-31T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-07-31T00:00:00Z,2008-08-01T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-01T00:00:00Z,2008-08-02T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-02T00:00:00Z,2008-08-03T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-03T00:00:00Z,2008-08-04T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-04T00:00:00Z,2008-08-05T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-05T00:00:00Z,2008-08-06T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-06T00:00:00Z,2008-08-07T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-07T00:00:00Z,2008-08-08T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-08T00:00:00Z,2008-08-09T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-09T00:00:00Z,2008-08-10T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-10T00:00:00Z,2008-08-11T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-11T00:00:00Z,2008-08-12T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-12T00:00:00Z,2008-08-13T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-13T00:00:00Z,2008-08-14T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-14T00:00:00Z,2008-08-15T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-15T00:00:00Z,2008-08-16T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-16T00:00:00Z,2008-08-17T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-17T00:00:00Z,2008-08-18T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-18T00:00:00Z,2008-08-19T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-19T00:00:00Z,2008-08-20T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-20T00:00:00Z,2008-08-21T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-21T00:00:00Z,2008-08-22T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-22T00:00:00Z,2008-08-23T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-23T00:00:00Z,2008-08-24T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-24T00:00:00Z,2008-08-25T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-25T00:00:00Z,2008-08-26T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-26T00:00:00Z,2008-08-27T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-27T00:00:00Z,2008-08-28T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-28T00:00:00Z,2008-08-29T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-29T00:00:00Z,2008-08-30T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-30T00:00:00Z,2008-08-31T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-08-31T00:00:00Z,2008-09-01T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-01T00:00:00Z,2008-09-02T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-02T00:00:00Z,2008-09-03T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-03T00:00:00Z,2008-09-04T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-04T00:00:00Z,2008-09-05T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-05T00:00:00Z,2008-09-06T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-06T00:00:00Z,2008-09-07T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-07T00:00:00Z,2008-09-08T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-08T00:00:00Z,2008-09-09T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-09T00:00:00Z,2008-09-10T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-10T00:00:00Z,2008-09-11T00:00:00Z,0,maybe,86400
221,6,44.1053,-67.9087,2008-09-11T00:00:00Z,2008-09-12T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-12T00:00:00Z,2008-09-13T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-13T00:00:00Z,2008-09-14T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-14T00:00:00Z,2008-09-15T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-15T00:00:00Z,2008-09-16T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-16T00:00:00Z,2008-09-17T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-17T00:00:00Z,2008-09-18T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-18T00:00:00Z,2008-09-19T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-19T00:00:00Z,2008-09-20T00:00:00Z,3,yes,86400
221,6,44.1053,-67.9087,2008-09-20T00:00:00Z,2008-09-21T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-21T00:00:00Z,2008-09-22T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-22T00:00:00Z,2008-09-23T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-23T00:00:00Z,2008-09-24T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-24T00:00:00Z,2008-09-25T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-25T00:00:00Z,2008-09-26T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-26T00:00:00Z,2008-09-27T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-27T00:00:00Z,2008-09-28T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-28T00:00:00Z,2008-09-29T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-29T00:00:00Z,2008-09-30T00:00:00Z,0,no,86400
221,6,44.1053,-67.9087,2008-09-30T00:00:00Z,2008-10-01T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-05T00:00:00Z,2008-07-06T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-06T00:00:00Z,2008-07-07T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-07T00:00:00Z,2008-07-08T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-08T00:00:00Z,2008-07-09T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-09T00:00:00Z,2008-07-10T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-10T00:00:00Z,2008-07-11T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-11T00:00:00Z,2008-07-12T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-12T00:00:00Z,2008-07-13T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-13T00:00:00Z,2008-07-14T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-14T00:00:00Z,2008-07-15T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-15T00:00:00Z,2008-07-16T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-16T00:00:00Z,2008-07-17T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-17T00:00:00Z,2008-07-18T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-18T00:00:00Z,2008-07-19T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-19T00:00:00Z,2008-07-20T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-20T00:00:00Z,2008-07-21T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-21T00:00:00Z,2008-07-22T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-22T00:00:00Z,2008-07-23T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-23T00:00:00Z,2008-07-24T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-24T00:00:00Z,2008-07-25T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-25T00:00:00Z,2008-07-26T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-26T00:00:00Z,2008-07-27T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-27T00:00:00Z,2008-07-28T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-28T00:00:00Z,2008-07-29T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-29T00:00:00Z,2008-07-30T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-30T00:00:00Z,2008-07-31T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-07-31T00:00:00Z,2008-08-01T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-01T00:00:00Z,2008-08-02T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-02T00:00:00Z,2008-08-03T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-03T00:00:00Z,2008-08-04T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-04T00:00:00Z,2008-08-05T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-05T00:00:00Z,2008-08-06T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-06T00:00:00Z,2008-08-07T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-07T00:00:00Z,2008-08-08T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-08T00:00:00Z,2008-08-09T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-09T00:00:00Z,2008-08-10T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-10T00:00:00Z,2008-08-11T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-11T00:00:00Z,2008-08-12T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-12T00:00:00Z,2008-08-13T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-13T00:00:00Z,2008-08-14T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-14T00:00:00Z,2008-08-15T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-15T00:00:00Z,2008-08-16T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-16T00:00:00Z,2008-08-17T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-17T00:00:00Z,2008-08-18T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-18T00:00:00Z,2008-08-19T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-19T00:00:00Z,2008-08-20T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-20T00:00:00Z,2008-08-21T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-21T00:00:00Z,2008-08-22T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-22T00:00:00Z,2008-08-23T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-23T00:00:00Z,2008-08-24T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-24T00:00:00Z,2008-08-25T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-25T00:00:00Z,2008-08-26T00:00:00Z,0,no,86400
240,7,44.1344,-67.8257,2008-08-26T00:00:00Z,2008-08-27T00:00:00Z,0,no,86400
